Ensembl	GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII
ENSG00000170860.4	LSM3	10.5345	15.51205	7.85655	1.85186565927e-09	6.79963516496e-38	1.8978937368e-10
ENSG00000130940.15	CASZ1	0.3121	1.7212	0.39155	5.33474461698e-57	6.56757182229e-31	0.00132702206185
ENSG00000174521.7	TTC9B	0.1205	0.0911	0.0597	0.00203593336735	1.57703370737e-07	1.19542443468e-09
ENSG00000111412.6	C12orf49	5.8475	10.36815	10.02975	2.54978901672e-16	0.734635651883	1.9724003499e-08
ENSG00000172164.15	SNTB1	5.3019	7.3436	7.60955	0.887539242663	0.0232080698717	0.00298354778504
ENSG00000120333.4	MRPS14	9.1058	14.1595	9.7565	1.84592542883e-22	6.78840862669e-30	0.131217541451
ENSG00000005073.6	HOXA11	0.6794	1.76115	0.4201	8.64436447114e-06	2.4035773272e-17	0.000177809260423
ENSG00000117971.12	CHRNB4	0.027	0.10455	0.0206	0.00245865275539	0.652086837421	0.639633908995
ENSG00000197355.11	UAP1L1	5.8964	3.2576	4.01695	1.32724534538e-08	0.00493527484112	8.24187874445e-06
ENSG00000181744.9	C3orf58	5.7697	3.9559	7.3687	2.95762299101e-08	3.63022320251e-10	5.82805364062e-06
ENSG00000163877.11	SNIP1	3.3388	3.2501	3.9284	0.975054926121	1.55509281763e-06	3.62493718312e-09
ENSG00000185442.13	FAM174B	3.3655	2.30575	3.0545	0.0261535121108	0.0873649932901	0.538777658847
ENSG00000103502.14	CDIPT	49.1379	32.38145	29.48515	8.37772933192e-18	1.72778691272e-05	2.0061151127e-36
ENSG00000116001.17	TIA1	10.8967	5.7797	9.79415	2.01300024166e-10	3.16947493511e-13	0.0964974875802
ENSG00000158113.13	LRRC43	0.3932	1.36985	0.1971	6.06257021788e-06	8.28489487714e-43	3.38844213066e-05
ENSG00000214212.9	C19orf38	2.6343	0.85735	1.41895	6.37298158453e-17	5.7030918577e-06	1.33916509298e-12
ENSG00000163050.18	ADCK3	0.0823	0.0347	0.07145	4.6901802809e-10	3.62099783861e-08	0.0276429279719
ENSG00000100284.21	TOM1	15.5681	13.6417	9.99955	0.000365216388888	9.19602328828e-07	2.13136293799e-14
ENSG00000176973.8	FAM89B	3.4827	0.9636	1.1484	1.74555480337e-20	0.0152305103296	1.14847890877e-27
ENSG00000155849.15	ELMO1	4.9756	1.34995	5.52185	3.31522585198e-21	7.02890971565e-28	0.636412496967
ENSG00000161835.11	GRASP	8.2595	4.2561	6.9221	4.7864700923e-06	6.0958504085e-06	0.00219571503682
ENSG00000062096.15	ARSF	0.7124	1.56865	0.5459	0.0498403097805	0.00163349979293	0.188920322178
ENSG00000117758.14	STX12	18.1734	23.6634	25.1275	4.71958753956e-17	0.647727869903	1.05717797958e-19
ENSG00000167840.13	ZNF232	3.1698	2.10545	2.9282	1.58150329371e-09	1.57403753757e-05	0.0470391554513
ENSG00000164023.14	SGMS2	4.0518	7.5054	8.3233	1.37432040873e-14	0.0213698364493	9.67823181421e-17
ENSG00000145779.8	TNFAIP8	6.0321	3.01325	5.80435	1.7806772842e-14	1.70890428781e-06	0.509026419913
ENSG00000109390.13	NDUFC1	36.6281	24.2106	17.8946	4.03250575438e-11	9.16061986213e-08	4.85069069298e-25
ENSG00000167110.18	GOLGA2	12.5151	11.53935	12.88175	0.0015006978773	0.000281738276962	0.961622506847
ENSG00000142178.9	SIK1	0.3826	0.44035	0.2579	0.214700642285	0.0593399330827	0.375060345649
ENSG00000132388.12	UBE2G1	7.7099	12.8944	10.68565	1.81981139906e-35	6.20775221723e-05	2.03253819899e-19
ENSG00000166153.16	DEPDC4	0.2264	0.44795	0.28045	4.65565280644e-18	3.40083627763e-12	0.0765832070249
ENSG00000166401.15	SERPINB8	2.0339	1.026	2.45635	4.9019630442e-08	3.34579038365e-11	0.00724032783358
ENSG00000171456.20	ASXL1	6.3148	5.7206	7.3113	4.25051582614e-05	2.28392420744e-13	0.104172006483
ENSG00000099995.19	SF3A1	18.3894	26.3598	25.5854	6.17984988039e-24	0.0463001084719	9.82716018619e-18
ENSG00000213424.9	KRT222	0.0188	0.11635	0.02075	0.000396916796968	0.00114203593104	0.773453349831
ENSG00000111077.18	TENC1	25.1823	18.3729	22.57035	3.58789862901e-07	0.000148376953039	0.0252866026601
ENSG00000198538.11	ZNF28	2.4484	3.58765	4.077	7.92995536498e-14	0.00846154915959	1.16633204532e-26
ENSG00000116668.13	SWT1	2.119	2.8551	3.48385	4.00542204493e-08	1.19982606804e-07	1.66939191863e-23
ENSG00000198707.17	CEP290	1.1092	0.78835	1.3384	7.16003045283e-06	1.98922548074e-09	0.00693030054583
ENSG00000075826.17	SEC31B	1.1929	0.29945	0.6681	1.29599357327e-10	4.26434974966e-10	2.84601980434e-05
ENSG00000187260.16	WDR86	0.3272	0.3632	0.22955	0.165227205702	0.673144176075	0.0621599408922
ENSG00000168872.17	DDX19A	2.1418	1.4908	1.3829	7.44789505921e-21	0.00239853818258	1.83028348392e-35
ENSG00000198223.17	CSF2RA	3.1501	0.7996	3.21835	1.54367402366e-15	6.85363782916e-16	0.892607991453
ENSG00000143393.16	PI4KB	16.9183	15.6918	16.37035	0.000108918284952	0.326484641273	0.00127729417186
ENSG00000139797.8	RNF113B	0.0445	0.01295	0.016	3.12392185252e-06	0.0815795455521	0.316444644747
ENSG00000184924.5	PTRHD1	5.4694	4.02365	2.54205	1.21296552329e-05	3.52680856816e-23	2.2474307904e-21
ENSG00000136011.15	STAB2	0.092	0.02275	0.0713	3.74999621306e-06	0.00320096166259	0.742942411719
ENSG00000132024.17	CC2D1A	9.8736	6.7868	5.78315	3.1325294732e-12	3.04670344356e-07	3.8658496795e-32
ENSG00000097021.20	ACOT7	20.7446	11.80615	11.90805	1.0895637658e-05	0.14754472936	1.40864807712e-11
ENSG00000007944.15	MYLIP	14.5845	17.9385	21.86135	0.0984677455419	1.37026481315e-07	1.03905626378e-13
ENSG00000160539.6	PPAPDC3	1.226	1.0909	0.99975	0.0110344646609	0.137325009909	6.45322411093e-05
ENSG00000023608.5	SNAPC1	3.9929	3.33415	3.57985	0.341903867639	0.691592341801	0.106499979419
ENSG00000179902.13	C1orf194	0.1031	0.0866	0.04435	0.0312026440153	0.371823850197	0.00233448008501
ENSG00000205639.12	MFSD2B	0.0495	0.0255	0.03355	0.00363487901777	0.00868447924178	0.172072487591
ENSG00000143217.9	PVRL4	0.2502	1.93215	0.11475	0.00177979384172	4.21454784104e-21	0.083435990735
ENSG00000262209.3	PCDHGB3	0.1135	0.2687	0.25615	0.00640720934369	0.0184735006851	9.04589127504e-06
ENSG00000122122.10	SASH3	7.4875	1.11225	7.2053	1.66138913703e-19	2.41417335338e-18	0.0383460968505
ENSG00000103160.12	HSDL1	5.2286	6.6473	6.1804	0.00134026684438	0.937470408323	0.00109422635471
ENSG00000166313.19	APBB1	10.0396	12.611	9.9258	1.29321084224e-08	9.84079913734e-11	0.77931870063
ENSG00000143126.8	CELSR2	5.1022	10.5086	6.6041	7.53815080023e-20	2.10976753897e-08	0.0119479424314
ENSG00000181029.9	TRAPPC5	0.156	0.0787	0.1125	4.64744826884e-11	5.26599826823e-05	1.61656616884e-05
ENSG00000156253.7	RWDD2B	6.9677	7.1433	5.47045	0.922036738855	1.1781325678e-14	9.50422625521e-09
ENSG00000128563.13	PRKRIP1	11.5498	4.89575	6.35495	4.40785314745e-30	1.2735174854e-08	3.53917430943e-30
ENSG00000176092.16	AIM1L	0.1343	0.05245	0.0562	0.000332822135356	0.541146314311	0.00222359298224
ENSG00000183049.13	CAMK1D	3.3783	1.53495	4.5586	2.03142442867e-16	1.01590251135e-32	8.80381410347e-12
ENSG00000178896.9	EXOSC4	11.2006	7.1623	4.3572	0.00245199828848	2.78000720288e-24	3.17416943107e-08
ENSG00000086758.16	HUWE1	11.9985	24.33905	21.5429	6.56233880665e-35	0.00238476581625	1.16488636102e-33
ENSG00000185298.13	CCDC137	11.2925	5.56915	5.9037	1.71496516656e-18	0.20235808562	1.24699935504e-24
ENSG00000135519.8	KCNH3	0.1268	0.70015	0.06225	0.000722002645736	1.32851800362e-45	0.0107303215173
ENSG00000174953.14	DHX36	4.0503	5.6181	5.81535	4.58723423519e-26	0.0335370198776	3.05965636822e-26
ENSG00000188158.16	NHS	2.4294	2.6306	2.98165	0.277742745921	0.000710272496873	0.0188115647433
ENSG00000100242.15	SUN2	16.2508	14.29605	17.3595	0.00867956170467	0.00175881545979	0.785070192078
ENSG00000102100.16	SLC35A2	8.8878	9.5491	6.6934	0.892012308981	2.02651513179e-15	1.18298797549e-08
ENSG00000174945.13	AMZ1	0.1731	0.02245	0.13765	0.0301492579087	3.35054402334e-06	0.179718859758
ENSG00000074416.14	MGLL	30.8633	18.6075	27.4862	3.23779237702e-11	3.56434442931e-08	0.0017086622189
ENSG00000007255.10	TRAPPC6A	29.458	28.765	14.5788	0.190773781461	1.29864595547e-31	1.28585226702e-09
ENSG00000133256.13	PDE6B	3.1232	1.7895	2.94905	2.34743114429e-08	3.20152399167e-08	0.0664458293271
ENSG00000038274.17	MAT2B	21.1812	30.6145	29.40765	2.64717985665e-12	0.235180066933	4.99091133606e-09
ENSG00000171223.6	JUNB	99.5215	95.91275	68.9776	0.316184351001	0.017882235996	9.08562127729e-05
ENSG00000071051.14	NCK2	26.998	12.5839	21.17225	5.80588028469e-18	8.48605507858e-14	1.52068098628e-06
ENSG00000104375.17	STK3	1.8173	2.88695	2.18765	7.48388238401e-22	0.0969896896878	4.93212326248e-07
ENSG00000186510.12	CLCNKA	0.2762	40.4661	0.0975	1.96929923922e-26	1.69119416615e-21	0.842875341506
ENSG00000183741.12	CBX6	12.549	16.05445	12.4302	0.000187299028113	6.42206223961e-07	0.471187158917
ENSG00000109536.12	FRG1	13.1938	12.5411	11.30515	0.114675360261	0.000148700316966	0.000367226246404
ENSG00000170144.21	HNRNPA3	32.6084	35.2076	37.94655	0.0106060500653	0.056582947462	1.29053842627e-06
ENSG00000124479.11	NDP	0.0315	0.04415	0.0243	0.455239442666	0.468876742706	0.196191872269
ENSG00000086205.18	FOLH1	5.0239	2.36845	6.21865	2.49011810466e-05	1.82519787099e-07	0.219876138675
ENSG00000158828.8	PINK1	4.6869	10.40245	6.95745	6.17338165147e-37	9.27756595014e-17	7.81932890017e-10
ENSG00000237441.10	RGL2	15.7051	9.75345	13.52475	3.01917022187e-12	6.76181093077e-07	0.0004785841148
ENSG00000147113.17	CXorf36	9.1874	2.7766	11.7199	2.55229757398e-16	2.06273344101e-21	0.00158056279963
ENSG00000113068.10	PFDN1	39.6962	24.94715	25.25745	2.56708252362e-19	0.99483517825	7.11864278314e-27
ENSG00000155975.10	VPS37A	5.3069	6.30225	6.89455	0.00466807462233	0.00600466838862	5.22416770809e-08
ENSG00000163191.6	S100A11	783.5912	277.84535	272.6731	8.45518248085e-14	0.148249864819	1.02577211795e-22
ENSG00000233436.7	BTBD18	0.034	0.0186	0.04315	2.33379488893e-05	0.0481463524675	0.0166095037376
ENSG00000173320.12	STOX2	1.1843	1.26	1.85255	0.949490490305	3.3602898249e-08	4.43937974341e-11
ENSG00000204950.4	LRRC10B	1.5464	0.72945	1.15605	4.13737766395e-06	0.0181471589568	8.10694253596e-05
ENSG00000095906.17	NUBP2	12.6141	6.4253	5.7622	2.27816112616e-13	0.000738458373225	3.27314511288e-23
ENSG00000135373.13	EHF	0.1361	15.8405	0.1634	8.30892768795e-35	1.85668506755e-26	0.156058806136
ENSG00000142173.16	COL6A2	116.7727	18.1138	66.3371	5.51605257549e-10	3.58848641108e-12	1.30348556324e-06
ENSG00000100739.11	BDKRB1	0.1863	0.4906	0.0952	0.836967349955	0.00924089831154	0.0487332833825
ENSG00000168014.17	C2CD3	1.967	2.5456	2.49595	3.72295923929e-11	0.848173351639	1.4069623262e-11
ENSG00000167767.14	KRT80	2.1802	2.7119	1.74365	0.88208183185	0.0182701367162	0.0570306832515
ENSG00000167106.12	FAM102A	8.6889	17.61935	6.1412	1.03311280694e-08	3.80745425546e-08	0.445647321137
ENSG00000118454.13	ANKRD13C	4.2664	5.2915	5.59815	2.50622718627e-13	0.0102285344332	3.91043016497e-15
ENSG00000161896.12	IP6K3	1.1135	1.36235	1.32315	0.762287709844	0.943312097087	0.680907341241
ENSG00000145358.6	DDIT4L	4.2299	6.64735	8.78825	0.0135866436384	0.673389289708	0.0151052826862
ENSG00000132478.10	UNK	5.9448	4.1292	5.0424	1.08381917226e-15	4.27145674096e-08	3.29836000843e-08
ENSG00000177842.12	ZNF620	0.6557	1.3731	0.83865	2.22231617894e-40	1.30346234703e-12	1.33739430171e-09
ENSG00000214026.11	MRPL23	17.8774	6.8487	6.91955	2.08119396066e-13	0.996409373876	9.14942553102e-20
ENSG00000205572.10	SERF1B	0.1532	0.2568	0.196	5.20405709931e-08	0.000236590367623	0.0192993672559
ENSG00000127884.5	ECHS1	155.7319	279.2833	95.459	9.02032874601e-11	1.55890102151e-25	5.99847130061e-11
ENSG00000178057.15	NDUFAF3	34.2164	31.39195	14.1602	0.00087504420707	1.81029389053e-42	2.60104850965e-37
ENSG00000088298.13	EDEM2	30.4634	16.29625	19.95445	5.70760504404e-21	1.04966500428e-06	1.6177195086e-19
ENSG00000119383.20	PPP2R4	45.7254	29.4876	24.5446	2.99006343872e-09	5.01716776464e-05	6.74268138641e-19
ENSG00000136243.17	NUPL2	2.2382	2.39555	2.6138	0.972071519578	0.000229440727079	0.000270779186046
ENSG00000204147.11	ASAH2B	0.7286	0.8046	0.74965	0.0290790507511	0.898210649963	0.0411750043718
ENSG00000100842.13	EFS	1.1687	1.7395	0.93035	0.810574064062	0.0894726509606	0.0642936417706
ENSG00000078795.17	PKD2L2	0.0424	0.04535	0.0326	0.123861593211	0.553591232861	0.155644831829
ENSG00000204086.4	RPA4	0.0865	0.0104	0.06465	4.17529912459e-11	0.000334538916682	0.23572532038
ENSG00000089157.16	RPLP0	452.0099	171.33755	258.0227	1.15971739204e-18	7.77380053198e-10	4.93963899855e-15
ENSG00000109534.17	GAR1	9.8919	6.61	7.2916	4.1636427079e-18	0.00717026544615	2.13153834025e-15
ENSG00000081923.15	ATP8B1	2.798	8.09395	4.6264	2.70430606168e-30	7.69126767176e-11	5.22912117434e-10
ENSG00000182400.15	TRAPPC6B	0.6132	1.37985	1.4323	1.06988504264e-34	0.0750122100722	1.43568324065e-25
ENSG00000170956.17	CEACAM3	0.0836	0.0229	0.07155	0.0219943801218	0.000175066960045	0.127698260631
ENSG00000198680.4	TUSC1	16.5884	8.89155	12.0317	1.19138224554e-16	2.7012387729e-06	1.92719436011e-11
ENSG00000115350.12	POLE4	15.3711	10.40595	9.39785	7.00640608474e-08	0.00029591422651	1.16880402365e-16
ENSG00000170906.16	NDUFA3	29.2095	19.7527	9.0605	0.00133594205817	6.01720184371e-21	1.79334177247e-09
ENSG00000115602.17	IL1RL1	0.4608	6.64045	0.8468	3.8226472928e-16	0.00218289927448	0.0320196654297
ENSG00000181192.12	DHTKD1	11.2669	18.0677	12.70235	1.57285842963e-09	4.26809892014e-08	0.336174209166
ENSG00000273079.6	GRIN2B	0.0109	0.0288	0.01195	0.266540513497	0.34011831935	0.786689587067
ENSG00000172461.11	FUT9	0.0023	0.05125	0.0024	0.0862185622254	0.996262785913	0.217331456406
ENSG00000112242.15	E2F3	4.0447	3.36395	4.0704	0.000443617802832	2.70649249026e-05	0.315969861231
ENSG00000188554.15	NBR1	20.7901	36.0405	31.6949	2.619501232e-52	0.000125049596459	7.03744738283e-39
ENSG00000148308.18	GTF3C5	16.0293	11.47615	11.21575	3.28952444668e-11	0.00766527257645	1.43670602452e-20
ENSG00000221821.4	C6orf226	8.2092	8.6168	3.3571	0.623049917565	6.43612292352e-14	1.30029408447e-17
ENSG00000130741.11	EIF2S3	56.326	50.73915	66.19935	0.000658103241765	9.06989848876e-10	0.000320803198214
ENSG00000136153.20	LMO7	3.8312	10.0386	5.42665	1.47585552766e-39	1.78720016194e-10	2.83127741586e-06
ENSG00000140044.13	JDP2	3.8035	3.2753	3.82785	0.0145776775841	0.0813366708813	0.20946450106
ENSG00000198853.12	RUSC2	12.6801	10.86205	11.6596	0.000244934293372	0.771919252805	7.64453085073e-05
ENSG00000116329.11	OPRD1	0.0879	0.01855	0.0349	2.53509149147e-13	3.3592869658e-08	4.8088617632e-11
ENSG00000100557.10	C14orf105	20.2382	27.4581	21.68065	0.000889129947824	0.000132540277595	0.894716509286
ENSG00000204574.14	ABCF1	15.404	21.33175	16.43105	1.28993377747e-13	2.6595596817e-14	0.484182886356
ENSG00000198663.17	C6orf89	16.1434	23.4571	22.13445	1.52367474154e-34	0.00683435194553	3.20824654114e-25
ENSG00000165359.16	DDX26B	2.215	0.5988	1.86095	7.85078630422e-19	1.40106625119e-19	0.298612704992
ENSG00000163950.13	SLBP	20.7991	21.9232	18.7608	0.303850785547	0.00323520467042	0.10580639332
ENSG00000179922.6	ZNF784	5.1517	3.69645	3.17375	1.25484317837e-08	0.00184921001093	3.51850574255e-17
ENSG00000025796.14	SEC63	10.366	11.9094	14.2586	1.07610489166e-06	9.225751472e-07	5.57875485815e-22
ENSG00000170471.15	RALGAPB	5.0838	9.4614	7.79225	1.52196387404e-45	0.0027768862453	3.39924786752e-30
ENSG00000090659.18	CD209	0.7388	0.43545	1.2933	0.0012036198919	0.000173299112814	0.00618512235992
ENSG00000187902.11	SHISA7	0.0123	0.00425	0.0107	8.54303768473e-05	2.0148014293e-06	0.021083671726
ENSG00000243056.2	EIF4EBP3	2.01	0.5442	0.9466	5.66751808959e-19	1.28932626849e-09	5.49442184808e-16
ENSG00000204385.13	SLC44A4	3.0715	31.33305	4.608	9.2240191031e-26	5.8007569622e-23	0.394300705237
ENSG00000149124.11	GLYAT	23.594	39.17715	18.17315	4.30105698189e-10	7.24065872145e-12	0.00714030731401
ENSG00000139613.12	SMARCC2	9.4126	10.7723	12.25415	0.0056367834047	3.62333697779e-05	2.68136484933e-12
ENSG00000133878.9	DUSP26	0.1572	1.6165	0.0723	7.45756805134e-21	4.90782853669e-19	0.292921056107
ENSG00000113749.7	HRH2	8.3583	0.96135	10.09325	3.34806258176e-07	1.33114171247e-11	0.872788336444
ENSG00000100505.13	TRIM9	1.6666	0.2346	1.63215	8.77846185479e-14	5.15448998267e-16	0.707215724798
ENSG00000143416.21	SELENBP1	12.002	39.3122	8.91905	7.5616852395e-30	5.78833020948e-41	0.000118530448736
ENSG00000123352.18	SPATS2	4.7257	3.91735	4.93725	9.55331642017e-06	1.30692916594e-08	0.232016385025
ENSG00000081842.18	PCDHA6	0.0553	0.1377	0.0888	0.000439389822062	0.155022854525	0.0231709829341
ENSG00000178188.14	SH2B1	9.9676	6.9184	6.38475	2.58499426905e-11	0.50949423664	1.98419419422e-15
ENSG00000174996.12	KLC2	4.8471	4.634	3.41945	0.452467526549	2.76840617074e-11	5.60271262012e-14
ENSG00000090339.9	ICAM1	23.5495	8.85955	22.439	9.24833777998e-12	1.73832038145e-10	0.588038949341
ENSG00000151422.13	FER	1.5129	2.5362	2.9497	3.09139798106e-29	0.00436020455731	7.11302665428e-26
ENSG00000168016.15	TRANK1	2.5398	1.3229	3.3573	3.87291870922e-10	1.54236234457e-16	1.28480459537e-05
ENSG00000029534.21	ANK1	0.5179	0.19055	0.9557	7.61819423353e-07	1.37285063138e-08	0.000398116279057
ENSG00000166912.17	MTMR10	5.5821	14.59705	7.821	1.07520221747e-41	3.11372239428e-23	1.04709889874e-07
ENSG00000091009.8	RBM27	3.8809	3.5392	3.90075	0.0104005455055	0.000663010784097	0.00366898129865
ENSG00000147255.19	IGSF1	0.1413	0.2307	0.1512	0.668765345809	0.913773534721	0.65992066239
ENSG00000162511.8	LAPTM5	50.0455	7.2343	42.58535	3.49079225918e-17	4.32987913961e-14	0.167124631317
ENSG00000158517.15	NCF1	1.3625	0.2111	0.8095	2.37652104725e-16	1.00957397905e-13	1.07465299263e-07
ENSG00000155755.19	TMEM237	1.9953	2.7121	2.23835	0.000167559800017	0.0848760080774	0.0172890852551
ENSG00000178538.10	CA8	0.1947	2.2919	0.24715	2.72551228807e-13	3.95672866427e-11	0.873820042601
ENSG00000139370.12	SLC15A4	19.4128	5.4191	18.10165	2.89250988673e-29	4.30475112463e-33	0.0810339345549
ENSG00000184602.6	SNN	10.398	17.1621	12.7677	3.91671101136e-24	3.88158677079e-11	3.33182028815e-05
ENSG00000198851.10	CD3E	12.6341	1.0377	7.08545	1.58291333354e-13	1.69276410414e-09	2.09813196578e-07
ENSG00000196683.11	TOMM7	106.8449	70.3079	71.24205	2.57238473245e-12	0.309878930408	5.55549616415e-14
ENSG00000153563.16	CD8A	10.8963	0.7755	6.1012	9.9474441588e-11	2.85551531717e-07	0.000729640886585
ENSG00000104267.10	CA2	39.7813	180.45965	61.78765	0.0214420007845	1.84948030765e-14	0.7846212305
ENSG00000133985.3	TTC9	1.2432	2.7215	1.4746	1.15399114523e-08	0.0048381608702	0.0416540449074
ENSG00000129194.8	SOX15	0.4711	0.6263	0.34265	0.590668505196	2.49176508042e-08	0.140722205359
ENSG00000119900.9	OGFRL1	5.6619	4.2079	8.98845	0.000191326649458	1.04447407417e-09	7.0930539918e-10
ENSG00000145708.11	CRHBP	0.3127	15.8505	0.5518	5.69748854469e-28	2.95727477059e-21	0.0535643438186
ENSG00000141448.11	GATA6	1.0563	1.2545	0.71605	0.939164472049	0.000911957621333	0.00272668712091
ENSG00000141391.14	SLMO1	0.9311	0.25645	0.57685	4.22766862478e-13	3.37163339258e-12	7.81749812688e-08
ENSG00000078070.13	MCCC1	5.7994	17.0537	7.97105	1.26940098355e-50	1.7505668902e-23	1.51920769207e-06
ENSG00000125691.14	RPL23	147.4505	72.98935	91.6958	3.05223209876e-27	1.68321283321e-05	3.23413073338e-25
ENSG00000110075.15	PPP6R3	10.6128	12.34725	12.39385	7.47546456977e-07	0.0154423722411	2.77081282148e-10
ENSG00000196455.8	PIK3R4	5.6215	9.8359	8.96745	3.79164535027e-43	0.0352019322364	5.15419893357e-34
ENSG00000168994.14	PXDC1	40.0824	12.6051	25.9661	4.5225139123e-29	2.97467447351e-14	8.65374332885e-17
ENSG00000138083.5	SIX3	0.0116	0.0471	0.00535	0.336430199509	0.000476986773194	0.154758202115
ENSG00000136875.13	PRPF4	8.1442	9.08045	9.03505	0.145619746943	0.597325269907	0.0537893995798
ENSG00000075391.17	RASAL2	2.3841	3.1039	4.7732	1.54627557577e-05	1.30494930427e-10	1.89971764161e-27
ENSG00000132326.12	PER2	6.3998	3.02575	8.2621	2.56373145231e-13	6.10178585616e-17	3.53895735322e-05
ENSG00000156709.15	AIFM1	7.4959	11.9781	5.15865	1.95697454256e-08	3.36306004423e-14	0.0012529152845
ENSG00000260903.3	XKR7	0.009	0.0115	0.01	0.386686103054	0.65498680127	0.283182011021
ENSG00000153147.6	SMARCA5	10.7701	14.5364	16.25145	1.50305540384e-24	0.00414592909346	1.3345575624e-41
ENSG00000123329.20	ARHGAP9	2.9995	0.3294	1.8245	3.45961096769e-16	1.55381115175e-16	4.30895360135e-07
ENSG00000099985.4	OSM	1.5505	0.44625	0.8787	1.03940824967e-07	1.92630947024e-05	0.00601397483297
ENSG00000168334.9	XIRP1	0.038	0.01335	0.0369	0.0132262974451	0.0389213181942	0.595306290952
ENSG00000095066.12	HOOK2	5.3965	5.6028	4.1104	0.767693245028	0.00108998014198	0.00179989343919
ENSG00000157087.20	ATP2B2	0.805	0.1101	1.30025	3.60720411144e-08	4.47228314684e-11	0.0184520660627
ENSG00000162063.13	CCNF	0.8293	0.3483	0.5808	1.62005681806e-11	9.58446429985e-08	1.29562119248e-09
ENSG00000070031.4	SCT	0.1661	0.1152	0.10255	0.129632069252	0.834017422761	0.0702592345061
ENSG00000196689.12	TRPV1	1.6812	0.80315	0.973	3.23358781077e-09	0.0196901492006	4.69653542713e-09
ENSG00000136960.13	ENPP2	32.759	19.532	59.7057	0.000196623339255	2.21007246062e-06	0.00643787166915
ENSG00000088808.18	PPP1R13B	3.0645	4.26905	3.9296	6.00781945928e-07	0.129397612109	0.000484105428638
ENSG00000184349.13	EFNA5	5.3321	5.2149	2.60065	0.00601000072467	0.530721452528	0.0681708817593
ENSG00000146112.12	PPP1R18	25.7182	5.591	17.6606	1.04059874166e-34	2.54532697591e-20	7.8178895423e-12
ENSG00000204568.12	MRPS18B	48.0231	57.24395	41.5828	0.0250414564313	1.02896047098e-14	0.000274818809161
ENSG00000144118.14	RALB	39.6563	36.6506	52.2134	0.0131337385211	2.62270935474e-12	2.53222442707e-08
ENSG00000143067.5	ZNF697	2.3897	5.69695	4.1531	2.63683959671e-28	1.32968189924e-05	1.08772708567e-13
ENSG00000109686.19	SH3D19	6.162	12.5187	10.1968	1.16356841965e-24	0.00251515176346	8.81339756764e-21
ENSG00000189180.16	ZNF33A	6.1625	8.5539	9.57145	1.52376340394e-18	0.000749636317858	3.19257881809e-25
ENSG00000125503.13	PPP1R12C	12.6184	7.69325	7.9557	1.3189401331e-17	0.162726819096	1.00187340811e-20
ENSG00000103260.9	METRN	7.4841	4.2194	2.81315	7.61846832712e-06	0.00126017365615	9.27470619413e-11
ENSG00000172465.14	TCEAL1	9.7346	12.0948	10.4241	3.22472546059e-05	2.12742745524e-05	0.374600180721
ENSG00000184347.15	SLIT3	5.1358	7.29505	8.03265	0.0492689325941	0.19192099872	0.000219725445237
ENSG00000157734.14	SNX22	0.5578	0.204	0.2925	1.15035864135e-12	1.13604010942e-05	1.63217054298e-07
ENSG00000161981.11	SNRNP25	14.6149	11.0276	7.0811	0.00151606216766	6.24726363116e-10	1.4451351629e-09
ENSG00000130816.17	DNMT1	2.8443	2.37025	3.2635	5.62482588297e-05	3.33519437325e-10	0.134835976827
ENSG00000109680.11	TBC1D19	2.6167	4.32615	3.9364	4.01318253096e-29	0.418367924792	4.74661348486e-18
ENSG00000206530.11	WDR52	0.6025	0.2452	0.4385	1.63444322371e-09	1.04485609821e-06	0.00387330989583
ENSG00000125375.16	ATP5S	3.4132	7.85355	3.9685	1.00857323527e-24	5.60966630502e-19	0.0659785854181
ENSG00000168993.15	CPLX1	2.0722	0.90525	1.035	2.06830522521e-06	0.083460140207	6.40119643135e-05
ENSG00000134259.5	NGF	7.5209	1.64375	4.67605	1.04601777841e-12	2.00373682117e-12	4.68051666534e-07
ENSG00000170175.11	CHRNB1	5.5414	2.90085	3.7078	1.5667377078e-10	0.000339093001088	3.65789055303e-08
ENSG00000110077.14	MS4A6A	12.6593	2.3228	15.3084	9.17843368546e-18	5.87395699509e-18	0.0910433787662
ENSG00000166869.3	CHP2	0.015	0.31915	0.0112	6.78568745787e-16	4.15047150022e-13	0.0418840231184
ENSG00000086666.19	ZFAND6	11.812	14.8216	12.49675	0.00207620020118	0.317280375925	0.060016398768
ENSG00000004142.12	POLDIP2	56.2036	71.76715	38.7292	1.70448240429e-06	1.26691578752e-33	1.69165598956e-19
ENSG00000119723.17	COQ6	1.2253	1.24195	0.8733	0.448732782056	2.17072888496e-09	1.02238855058e-12
ENSG00000188305.6	C19orf35	0.4842	0.16495	0.40235	4.15084224622e-16	4.8425689278e-10	0.0180963808666
ENSG00000241852.10	C8orf58	4.7964	2.15005	2.90915	9.12455600805e-19	6.73410807335e-07	5.04440955635e-18
ENSG00000174837.15	EMR1	0.7876	0.13125	0.69715	2.58393356223e-07	3.20883584956e-05	0.167192911829
ENSG00000127366.5	TAS2R5	0.6306	0.1688	0.62075	2.11806623608e-11	1.11030383609e-06	0.830012272533
ENSG00000132000.13	PODNL1	0.3345	0.08975	0.14005	0.00190627099665	0.00161124335116	0.00269923242931
ENSG00000147485.13	PXDNL	0.6492	0.8151	1.07625	0.0722331601456	0.307933930665	0.00686650130839
